0,1,2,3,4
-0.16939522052654324,0.3526722690353051,-1.5762245466429707,0.30774747619576664,-0.9444839307408557
0.008434606749554463,-0.1281752192759327,-1.6445274638620637,0.5445556086906849,-0.8173515642424297
-0.03510686613878694,0.40278677094181153,-2.059007633232126,0.4359324897347109,-0.7831327274799843
-0.036466507108600964,0.1413873740889708,-1.6594103982826958,0.42656100347597903,-0.9057090015393817
0.16388940343939581,0.0776246937729049,-1.686353277256486,0.13414340312060033,-0.7459679374792305
-0.44005997187145085,0.11381330280341946,-1.2663240876529778,0.34075598640992094,-0.7812490701460475
-0.0047684931200546185,-0.14085339706549507,-1.7630182173047162,0.5634485005550299,-0.6878262893562981
-0.055942535821497635,0.6864094506038602,-1.667267082822743,0.16961214209089095,-1.159760841888774
0.03572752254810791,0.006681106711088089,-1.7823016827162583,0.5575681309947983,-0.8586253765769173
0.11454683695152033,0.0654273091792083,-1.5829618645932992,0.13006025024917117,-0.7636000203479647
0.08548371231847886,-0.25525939477519455,-1.7389486358056427,0.41471485992115964,-0.5592165272343615
0.32398470008605895,0.024329207522867408,-1.6858784178139272,0.3367161209499098,-1.043942474826163
0.06570090118662877,0.2714352918658935,-2.029925255318112,0.4228512523441358,-0.7733876536093649
0.022264171619584078,0.11745622985681388,-1.8833696395114374,0.3887265659300933,-0.6832809310903296
-0.26588331701189355,0.5306648798587783,-1.8902722738468882,0.30163056232856045,-0.7198542137747617
0.31150289898658157,0.10789543017669352,-1.7695634970374643,-0.11289478731961661,-0.5626676080804839
0.2366313294476574,-0.03605560679270793,-1.601472329682815,0.35877292538249245,-1.0013360811507401
0.06396389258968005,-0.17589978560031663,-1.301017702844503,0.15061823883988149,-0.7700555573840973
-0.05628958555706014,0.08402696137410151,-1.6948131841429144,0.11610655701658638,-0.48965142299751024
-0.34132645923737526,0.2529276911960356,-1.5785282059429437,0.49235647115158276,-0.8470858550447921
0.22457451527467384,0.2901559165739665,-1.7692020518625577,0.5112288667454559,-1.2885723084431968
0.12254258447001797,0.2373972550550093,-1.8153587982984933,-0.07839430963950346,-0.5018689035621186
0.2734131470902272,0.12830673425212769,-1.907859026114728,0.2110730312575294,-0.749424538120152
-0.37910943295912924,-0.024539863266605007,-1.3974403991515758,0.40666064219801473,-0.6405169386344521
0.19916162070853888,0.24051834178391274,-1.806594142943447,0.5277692768048117,-1.1949750711514056
0.024736050772537856,0.4946570325679264,-1.9232607285361614,0.2937921954803035,-0.9276615930602249
0.1628072981587167,0.030748829686419826,-1.9060011824243839,0.3043129411312227,-0.6454876128382303
0.18115908311926407,0.07100067210648557,-1.8522267808040556,0.46837544808287357,-0.9018109878467909
-0.1461419987622155,0.5726555719204777,-1.8678790294106964,0.35892541208582474,-0.9358056517067395
-0.24341111010704192,0.16984305818841217,-1.58336321490786,0.44034794741230493,-0.8109341706303241
0.022638496596711303,0.30189348298137797,-1.4154604005402818,0.42592342919478393,-1.365238637089563
-0.0904152854559621,-0.0046416205245349545,-1.7452570956493096,0.7326785264554223,-0.9383679522777366
0.566521348787283,0.1666934116173391,-1.7740072340012243,0.34069398133024914,-1.3289511569360353
0.20689457467373612,0.09945482775998694,-1.7205850222294428,0.4006895049997383,-1.0400167032994032
-0.07115874059435409,0.12231059541638717,-1.3731865458820471,0.2475127138962349,-0.9636425862377057
-0.30544479852058,0.5831882001152027,-1.5313572593935965,0.20417385521416112,-0.9766937913045702
-0.29562788041838445,0.4218377231125078,-1.6875233083537378,0.4281368914795625,-0.8927671455373507
0.16105057981762777,-0.022953249452473585,-1.5082976210640755,0.05819078817674502,-0.7167287251011992
-0.21202101718419403,0.4423022215689166,-1.6247459583590573,0.4215099476746581,-1.0738072084038677
-0.11960310520434957,0.17455006888939845,-1.5351514859232642,0.5164948641628239,-1.0721481441230742
-0.044050082034780426,0.4199251491503047,-2.1281921437400895,0.5581997075145566,-0.8456147034861015
-0.29899739968492334,0.09616156085531759,-1.664140035473695,0.3495564547525204,-0.5055647405526426
-0.1760887269431559,0.056948527714282556,-1.8989604601200487,0.5505980013300179,-0.5744808206980676
-0.22887937912181075,0.34090031018831957,-1.6682566396553846,0.3737647854498869,-0.8522593387202702
-0.08017058709918888,0.05705115392917428,-1.3581914401627857,0.4326844676700222,-1.0897817873300233
0.24744732019600874,-0.037267797375564675,-2.00389660782142,0.5298060208193761,-0.7750726079918177
