0,1,2,3,4
0.1967225657556164,0.26552739792917224,-1.9707952887292037,0.37998182624742505,-0.908460127536481
0.118755372414531,0.36145311139441083,-1.9662504749936898,0.39956185179842163,-0.9506259167451829
0.18202570111778282,0.1276289054023764,-1.9962024581096638,0.534591529346268,-0.8848118632879242
0.029560186830262156,0.4072732857800325,-2.0641810526878173,0.36966816598928226,-0.7788117493876948
0.14460061041434627,0.2788796420290169,-2.0085471117084883,0.39780911659900703,-0.8496808258315056
0.001588460079201742,0.20979706299762194,-1.9407753675406514,0.48544621863061116,-0.7929155118101355
0.17812126221333835,0.15855770041793182,-1.925179381844555,0.5304155594984808,-0.9791868712571559
0.04104617419858982,0.31433967564994275,-1.8368427719195626,0.3999141500312696,-0.9561486378104364
0.12875729873967182,0.181756166076337,-1.9504985093426261,0.4300720327407949,-0.8274981198897093
0.05352646628628299,0.29051737058023197,-1.8553748314817102,0.46632805738616684,-0.9920390108297719
0.13864715205757855,0.12379713561471956,-1.9548754243806747,0.566932740968298,-0.911719569913601
0.1699489364476442,0.2683704630678253,-2.0172016246836915,0.5195234837003806,-0.9781023077589316
0.08068609802838309,0.29716304398994775,-2.008968363524364,0.5977654221039319,-1.0038416385371467
0.04937540300916271,0.2638957075060467,-2.001709820648798,0.5775676329187077,-0.9261894731838255
0.05225555471478098,0.3650693447098223,-1.9012463951329395,0.4970299144418157,-1.0509386873011046
0.03418545880430441,0.3450201977906523,-2.022228628061166,0.4798660939174381,-0.8742519478353791
0.045921964895471026,0.24133451782484705,-1.917788565453953,0.5132999317264078,-0.9199328950485577
0.045847500852767537,0.21582990086174886,-1.9602626025646799,0.5620709303824163,-0.9009430989271241
0.09687441583981288,0.24679939640704693,-2.02386440258048,0.5289298869213432,-0.885971134730406
-0.035951537018790954,0.24619412408149952,-1.9274863347334996,0.47340393111557705,-0.7941376546072669
0.21251073106412696,0.2907992904963992,-2.039425904364344,0.34785533404067837,-0.8483413251856368
0.131170847920445,0.23953942481806106,-1.9088446326440474,0.41477064488243226,-0.9138887194890299
0.06326989343674269,0.19199085812752578,-2.008762148322374,0.591352273347265,-0.8749146897203413
0.17070587644679944,0.18791661416193417,-1.9820890201513646,0.42536776782994296,-0.8390736103075872
-0.02661920211149406,0.26266577642459227,-1.8331245468694304,0.5055143360391109,-0.945873717748661
0.045186431844685786,0.32077305268792644,-1.95911155487415,0.4400715618053499,-0.8844784384808435
0.12996710383277388,0.23553850667623527,-1.8845488288099543,0.439982898988085,-0.9577754929964317
0.09100538760868947,0.39391159241054147,-2.083827487655747,0.5053251027874119,-0.9439508710559703
0.1401638621746417,0.3384638781647181,-1.9326191748510901,0.3518452935090698,-0.9348777519060695
0.0699524226286476,0.23845311209618095,-1.9432479498852286,0.46776111582055413,-0.8700316254095388
-0.04785697550286411,0.1652247296936805,-1.8939472246479139,0.4720312378830656,-0.7330217976233732
0.06855908098315584,0.20557468871664514,-2.0371211148445973,0.6211893733730434,-0.8955425491633721
0.039854767648548214,0.19507245114638563,-1.8754102464925526,0.4580199027824103,-0.8544141732906632
0.003080775351637731,0.18386950011151826,-1.722964506664609,0.5444469041654659,-1.0456431831985828
0.03744280998400344,0.2365558965509924,-1.9110577430352436,0.5269565992143345,-0.9269666225627504
0.11022895975399637,0.31686884225212447,-1.8594312635995969,0.38232696997670007,-0.9878210711138499
0.2527404698126583,0.1277618630059027,-1.9755280053391535,0.632424771978847,-1.0748982646533576
0.037212164308250605,0.2628172105922868,-1.9193873949195874,0.5469858704622221,-0.9651777945216691
0.004062348768566007,0.33889944406776007,-1.875038734682818,0.3735837165085189,-0.8787788218899936
0.10415045614996586,0.28184878708920186,-2.2845596409217572,0.4931999843729113,-0.6321696292636942
0.2122540818431035,0.18263203219066895,-1.8811680470377823,0.37642193153601256,-0.9278855037652567
0.1130121681563316,0.22960797001525632,-1.9611393002370805,0.4866971765566659,-0.9056815393816788
0.20416308159405552,0.25681281213089646,-2.084031737878847,0.4300939223856511,-0.8443952046320052
-0.1925830378941489,0.39348140475276144,-1.8302894416918338,0.5043936050823288,-0.9126709843311746
0.11939282317224359,0.24514513639544955,-1.903674479425491,0.5057586965960862,-1.0040070284096685
0.08330394958204215,0.2038797250032162,-1.8686876370071206,0.4221444624858694,-0.8779086732031787
0.05838087447859871,0.2962931180721186,-1.9387782925979558,0.5139575681358679,-0.9671064772578776
0.04556849023143462,0.17046650489110146,-1.924597457242783,0.4628081273180897,-0.7914709386716833
0.10498543061929107,0.26247758184193853,-1.9686778495624997,0.48782133657035387,-0.9235586468411395
0.007213885023092454,0.30327841846238696,-1.9942729627913223,0.4500150525194283,-0.8032664782053806
-0.01586376545440987,0.11785478541374608,-1.9346146643111375,0.6210752070406992,-0.8262637992600842
0.06281730973630754,0.34433691356510426,-1.9697984309232655,0.4583695151865971,-0.9329508226440681
0.14143102506371327,0.18202728087574685,-1.934884853477476,0.5371093654114923,-0.9632527211056927
0.08094585157922903,0.2532433305192103,-2.0888894049401463,0.5971980483176939,-0.8796962552287422
0.03331412679772813,0.2970111805089808,-1.9667905275511994,0.5022835186811561,-0.9030591038653656
0.04999706780593707,0.3925958838804858,-1.9797554559531756,0.4416061690277906,-0.9419813178031259
0.15799096718851363,0.516696094021861,-2.067980567185992,0.3131539419286198,-0.9567639478958836
0.14842747949992433,0.28794050321479747,-2.020012995879359,0.48906729822991046,-0.9430170471923083
0.09344729417301943,0.34986753527888764,-2.0370911181197506,0.531177587322703,-0.9747086882181447
-0.06604282136652335,0.28022636089789976,-1.8582110201481765,0.6150873997771832,-1.00849227282966
0.14574303231579028,0.44814540973009753,-2.2297247496162664,0.6532744255960485,-1.0543760937882243
-0.1262029948743144,0.07738704517187099,-1.7944338508323046,0.833888268815684,-1.0270000496227156
0.0663940623184278,0.34222217644474306,-1.9427238162318763,0.4871203793259591,-0.990605770243397
0.11766151632360494,0.23970971606534633,-1.8710203876999059,0.3649641104042477,-0.8880316931839796
0.13992026845531055,0.30973070849760537,-2.097711011083669,0.4577746600780219,-0.8466845160316179
0.16826009901312536,0.27735202466720843,-2.1456719734862335,0.5028836945783978,-0.8398142376088629
0.1867141404085189,0.1441133591955255,-1.94087663634112,0.4264702596286452,-0.8530901506860015
0.1230685890886911,0.2589849847446527,-1.9350883319070233,0.49097941898447994,-0.9746491577004055
0.0023335966816064604,0.26014886544847454,-1.7707035249421093,0.47832012827112075,-1.0072823006388274
0.0417361526178222,0.3089686201234039,-2.0138516930137724,0.5225923592128646,-0.8969146711474703
0.09592951883208735,0.22412606905451005,-1.9304111545865363,0.48088096432857724,-0.9077281771162928
0.05416330687606603,0.21101027745595624,-1.8886330509403686,0.5837929770259723,-0.9979594797217862
0.02167393289274921,0.33163678809478503,-2.0457928664783247,0.7161667266269103,-1.0612586935327977
0.10181997422102926,0.396941825198778,-1.932755204221356,0.3444913625105868,-0.948091893539727
0.20830077341860123,0.2376287194455619,-1.9679391255439402,0.34684735824065416,-0.862126938718704
0.14853518373330551,0.22856449049763425,-1.9412221297246541,0.3945104135693046,-0.868076820113647
0.04721407981493687,0.17460537716344066,-1.9596996690702013,0.5170073886911987,-0.8163945292125239
0.025271335533953224,0.29004287067902934,-1.9632315991703666,0.5185360758568921,-0.9077617591092751
-0.004679958785286092,0.37450191407526984,-1.9699662696850078,0.47963704539454144,-0.91703207280354
0.10926562447272142,0.2423136316863771,-1.8919336080879723,0.40138361271037293,-0.8978884828142364
0.014970126448383398,0.21985618666090095,-1.8754364108186794,0.533177660468586,-0.9299868486524476
-0.1516709586434481,0.23566936280757847,-1.8909990650438764,0.606265517590596,-0.8366774209070312
0.07350228179126336,0.2799791368564266,-2.0158832497479704,0.5412420002320035,-0.9162088077376542
-0.019733122982452337,0.2828188564114447,-1.8287116931454233,0.4187838837991802,-0.8908441586363525
0.12394145369691549,0.3063667545907688,-1.9973740768406183,0.4094476200876234,-0.8790982310318692
0.11914450917655231,0.2748133078937976,-1.9683543206013996,0.4222283966265001,-0.8848238489165868
0.1666032699248416,0.3023564834900591,-1.9240621259866297,0.39316935342173237,-0.975178707195648
0.09718769555342907,0.1884241235142957,-1.9450586936278451,0.5548397278394135,-0.9327345621837195
0.0763693476666769,0.34410788884672655,-2.001918464483517,0.362090589909001,-0.8177380021660708
0.060340197234728506,0.3542134778639832,-1.9681411097550965,0.4675018538787739,-0.9511187550480863
-0.06844215219846887,0.15516377216310068,-2.0743406009995136,0.6278969051699328,-0.6767819935349864
-0.0014678869816318481,0.21290053835381634,-1.8239346084903132,0.5097013986037887,-0.9345021567589631
0.08680413902427186,0.33615208208720937,-1.8485930076849895,0.3486841596449202,-0.960154942384127
0.04022352074172277,0.30986413125028806,-1.9091720567852133,0.5460177293132525,-1.023980065586134
0.19801563519790263,0.1635500868897596,-1.950663407434643,0.5134136067410036,-0.9613758401266796
0.11473918185269659,0.23947331819535736,-1.8465747578635043,0.38553355157764624,-0.9301249215257082
